val0,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10,val11,val12,val13,val14,val15,val16,val17,val18,val19,val20,val21,val22,val23,val24,val25,val26,val27,val28,val29,val30,val31,val32,val33,val34,val35,val36,val37,val38,val39,val40,val41,val42,val43,val44,val45,val46,val47,val48,val49,val50,val51,val52,val53,val54,val55,val56,val57,val58,val59,val60,val61,val62,val63,val64,val65,val66,val67,val68,val69,val70,val71,val72,val73,val74,val75,val76,val77,val78,val79,val80,val81,val82,val83,val84,val85,val86,val87,val88,val89,val90,val91,val92,val93,val94,val95,val96,val97,val98,val99
0,1,0,9,2,1,0,0,1,0,0,106,81,0,3,12,0,0,1,0,0,0,0,17,69,11,65,1,17,8,3,1,1,0,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69,13,0,0,0,0,0,0,8,11,0,0,0,22,1,0,0,0,0,0,49,79,48,17,13,0,0,0,1,0,2,3,0,6,4,6,0,0,11,61,6,0,0,59,31,0
0,0,0,5,0,0,0,0,1,1,0,128,65,0,8,1,0,0,0,1,0,0,0,22,56,7,58,0,13,4,3,1,0,0,8,145,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,16,0,0,0,0,0,0,8,14,0,0,0,37,1,0,0,0,0,1,54,43,52,20,18,0,0,0,0,0,1,3,0,3,7,3,1,0,13,79,7,0,0,43,34,0
1,0,0,9,1,0,0,0,0,3,1,71,71,0,4,10,0,0,0,1,0,0,0,13,91,16,61,0,15,7,3,1,1,0,7,179,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71,17,0,0,0,0,0,0,9,8,0,0,1,21,1,0,0,0,0,0,45,69,37,14,16,0,0,1,0,0,1,4,0,6,1,8,0,1,11,71,9,0,0,29,28,0
0,0,0,7,0,0,0,0,0,1,0,101,108,0,5,6,0,0,0,0,0,0,0,17,70,9,65,0,10,7,8,0,0,0,6,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,23,0,0,0,0,0,0,14,12,0,0,0,22,2,0,0,0,0,0,61,63,52,14,17,0,0,0,0,0,2,1,0,1,2,3,0,0,8,54,14,0,0,27,26,0
0,0,0,6,1,0,0,0,0,2,0,122,138,0,15,10,0,0,0,0,0,0,0,2,9,15,122,0,20,9,52,10,0,0,3,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,10,0,1,0,0,0,0,7,19,0,0,0,28,1,0,0,0,0,1,1,20,77,22,14,0,0,1,0,0,6,1,1,4,3,5,0,0,11,94,15,0,0,15,27,0
0,0,0,9,1,0,0,1,0,1,0,117,94,0,8,14,0,1,0,0,0,0,0,3,8,39,79,0,8,6,55,11,0,0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,16,0,0,0,0,0,1,8,16,1,0,0,28,1,0,0,1,0,0,5,26,148,17,26,0,0,0,1,0,1,2,0,1,4,2,1,0,3,86,7,0,0,13,22,0
0,0,0,6,1,0,0,1,0,1,0,106,141,0,7,9,1,0,0,0,0,0,0,0,10,19,92,0,11,3,94,7,0,1,2,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,71,16,0,1,0,0,0,1,11,28,0,0,0,39,2,0,0,0,0,0,6,7,109,33,9,0,0,1,0,1,9,1,0,2,2,7,1,0,10,71,8,0,0,10,35,1
0,0,0,12,1,0,0,0,1,4,0,107,121,0,10,7,0,0,0,0,1,0,0,3,5,29,77,0,24,10,70,13,1,0,2,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92,21,0,0,0,1,0,0,7,13,0,1,0,46,1,0,0,0,0,0,1,21,92,24,18,0,0,0,0,0,1,2,1,1,2,6,0,0,8,97,8,0,0,25,24,0
0,0,0,18,1,0,0,0,0,3,0,133,133,0,12,5,0,0,0,0,0,0,0,2,11,21,91,0,15,4,47,3,0,0,2,45,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,60,18,0,0,0,0,0,0,5,24,0,0,0,24,1,0,0,0,0,0,3,39,102,26,15,0,0,1,0,0,3,1,0,4,2,3,0,0,10,79,18,0,0,21,35,0
0,0,0,9,2,0,0,0,0,2,0,130,55,0,11,8,0,0,0,0,0,0,0,11,22,20,102,0,17,4,17,3,1,1,2,49,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,78,7,0,0,0,0,1,0,11,20,0,0,0,23,2,0,0,0,0,0,74,78,65,29,13,0,0,0,0,0,2,5,0,2,2,6,0,0,5,47,2,0,0,61,47,0
0,0,0,12,2,0,0,0,0,3,1,94,48,0,10,9,0,0,0,0,0,0,0,19,64,20,94,0,18,4,9,1,2,0,3,66,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,91,19,0,0,0,0,0,0,9,28,0,1,0,26,2,0,0,0,0,0,79,54,42,23,9,0,0,0,0,0,3,1,1,4,2,6,0,0,6,40,10,0,1,62,48,0
0,0,0,5,2,0,0,0,1,2,0,103,50,0,7,14,0,1,1,1,0,0,0,10,56,14,77,0,16,6,12,1,1,0,3,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,18,0,0,0,0,0,0,7,15,0,0,0,22,1,0,0,1,0,1,86,93,58,20,11,0,0,0,0,0,4,3,0,2,3,11,0,0,6,62,10,0,0,68,46,0
0,0,0,10,1,1,0,0,0,1,0,88,56,0,10,11,0,0,1,0,0,0,0,12,60,20,84,1,11,11,11,1,0,0,2,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,62,14,0,0,0,0,0,0,10,23,0,0,0,23,2,0,0,0,0,0,64,91,86,13,18,0,0,0,0,0,0,6,0,1,0,7,0,1,6,95,5,0,0,50,23,0
0,0,0,11,2,0,1,1,0,1,1,117,37,0,15,5,1,0,0,0,0,0,0,5,28,18,78,0,22,4,3,2,1,0,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,24,0,0,0,0,0,1,7,14,0,0,0,25,4,0,0,0,0,0,107,52,42,12,22,0,0,0,1,0,4,2,0,1,2,3,0,0,12,80,9,0,1,69,39,0
0,0,0,8,2,0,0,0,0,7,0,142,100,0,11,12,0,0,0,1,0,0,1,9,25,28,135,1,20,14,18,1,1,0,3,68,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,21,0,0,0,0,0,0,23,18,0,0,0,36,2,0,0,1,0,1,1,18,65,30,7,0,0,0,0,0,2,6,0,4,0,3,0,0,23,73,8,0,0,0,14,0
0,0,0,4,1,0,0,1,0,4,1,108,108,0,17,15,0,0,0,0,0,0,0,6,14,34,94,1,14,7,32,3,0,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,18,1,0,1,0,0,0,18,12,0,0,0,47,0,0,0,0,0,0,0,20,103,17,15,0,0,2,0,0,3,7,0,1,6,9,0,0,23,86,12,0,0,1,14,0
0,0,0,6,9,0,0,0,0,7,1,141,78,0,16,6,0,0,1,0,0,0,0,14,32,10,119,0,11,4,43,4,0,1,3,67,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,67,27,0,0,0,0,0,0,14,10,0,0,0,41,1,0,0,0,1,0,1,23,72,35,23,0,0,0,0,0,3,2,0,3,2,5,0,0,10,75,25,1,0,2,21,0
2,0,0,9,1,0,0,0,1,6,0,133,120,0,6,18,0,0,0,0,0,0,0,8,27,37,87,0,12,6,8,0,1,1,6,90,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,73,23,0,0,0,0,0,0,15,20,1,0,0,25,1,0,0,1,0,0,4,18,79,27,29,0,0,0,0,0,5,8,0,5,2,8,1,0,16,79,13,0,0,1,13,0
0,0,0,9,2,1,1,0,0,1,1,121,103,0,9,6,0,0,0,0,0,0,0,1,27,29,84,0,15,2,36,5,1,0,1,84,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,127,23,0,0,0,0,0,0,14,9,0,0,0,47,4,0,0,0,0,0,1,12,92,12,20,0,0,0,0,0,1,6,1,3,3,7,0,0,9,84,6,0,1,3,20,0
0,0,0,10,0,0,0,0,0,2,0,56,4,0,14,3,0,0,0,0,0,0,0,8,32,10,56,0,6,7,96,16,0,0,2,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,14,0,0,0,0,0,0,9,5,0,0,0,28,1,0,0,0,0,0,66,74,186,17,11,0,0,0,0,0,3,2,0,3,3,2,0,0,8,38,8,0,0,72,22,0
0,0,0,2,2,0,0,0,0,1,0,57,11,0,7,5,0,0,0,0,0,0,0,5,30,13,53,1,11,5,100,19,0,0,2,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,8,0,0,0,0,0,0,5,15,0,0,0,28,2,0,0,0,0,0,57,100,185,14,8,0,0,0,0,0,0,2,1,1,1,3,0,0,8,44,7,0,0,61,30,0
0,0,0,7,2,0,0,1,0,3,0,81,3,0,2,6,0,0,0,0,0,0,0,11,51,18,72,0,10,4,72,8,0,0,4,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,14,0,0,0,0,0,0,13,11,0,0,0,24,1,0,2,0,0,0,59,64,151,20,11,0,0,0,0,0,1,1,0,6,2,4,0,0,10,51,2,0,0,57,33,0
0,1,0,5,1,0,0,0,1,3,1,65,8,0,9,6,0,0,0,0,0,0,0,8,52,14,55,0,8,0,77,12,1,0,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,19,0,0,0,0,0,0,6,10,0,0,0,34,0,0,0,0,0,0,58,77,169,24,5,0,0,0,0,0,4,3,0,2,0,3,0,0,5,53,6,0,0,53,53,0
0,0,0,5,0,0,0,0,0,2,0,63,6,0,5,4,0,0,0,0,0,0,0,9,40,11,72,0,8,3,96,8,0,0,5,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,17,0,0,0,0,0,0,11,18,1,0,0,14,1,0,0,0,0,0,40,98,161,22,5,0,0,0,0,0,2,1,0,3,0,5,0,0,8,43,6,0,0,47,37,0
0,0,0,8,4,0,0,0,0,1,0,79,28,0,4,13,0,0,0,0,0,0,0,16,52,10,61,0,8,1,54,3,1,0,4,127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,11,0,0,0,0,0,0,3,19,0,0,0,25,2,0,0,0,0,0,70,70,118,20,22,0,1,0,0,0,1,1,0,0,0,2,0,0,9,61,4,1,0,46,25,0
0,0,0,9,0,0,0,0,0,1,1,63,23,0,6,8,0,0,0,0,0,0,0,18,100,17,82,0,22,8,59,5,0,0,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,0,0,0,5,14,0,0,0,20,0,0,0,0,0,0,59,74,131,9,13,0,1,0,0,1,0,4,1,1,1,2,0,0,7,46,5,0,0,27,47,0
0,0,0,9,0,0,0,1,0,3,0,82,15,0,5,5,0,0,0,0,0,0,0,32,71,11,57,0,21,4,64,4,1,0,4,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,9,0,0,0,0,0,0,6,10,0,0,0,26,2,0,0,0,0,0,57,54,138,23,22,0,0,0,0,0,0,2,0,1,1,5,0,0,6,37,4,0,0,28,43,0
0,0,0,6,1,0,0,0,0,2,0,85,16,0,11,4,0,0,0,0,0,0,0,13,106,14,91,0,5,5,45,8,1,0,5,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,14,0,0,0,0,0,0,10,8,0,0,0,35,1,0,0,0,0,0,76,47,108,17,14,0,0,0,0,0,1,2,0,2,2,4,0,0,9,44,2,0,0,36,36,0
0,0,0,9,2,0,0,0,0,3,0,80,20,0,13,7,0,0,0,0,0,0,0,26,93,12,42,0,17,5,68,6,1,0,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,10,0,0,0,0,0,0,23,10,0,0,0,28,0,0,0,0,0,0,44,80,124,27,8,0,0,0,0,0,1,2,0,5,1,8,0,0,7,50,5,0,1,39,34,0
0,0,0,4,0,0,0,0,0,3,0,94,177,0,8,7,0,0,0,0,0,0,0,5,34,22,76,0,8,5,26,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,22,0,0,0,0,0,0,8,11,0,0,0,24,0,0,0,0,0,0,88,61,76,15,15,0,0,0,0,0,1,3,0,1,2,3,0,0,1,59,6,0,0,45,49,1
0,0,0,9,2,0,1,0,0,2,0,99,116,0,5,7,0,0,0,0,0,0,1,12,38,15,77,0,16,1,27,5,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,10,0,1,0,0,0,0,6,15,0,0,0,30,2,0,0,0,0,0,66,77,55,29,7,0,0,0,1,0,1,3,0,6,1,2,0,0,9,75,4,0,0,55,55,0
0,0,0,7,0,0,0,0,0,3,1,114,153,0,9,6,0,1,0,0,0,0,1,3,54,21,58,0,9,4,27,3,0,0,1,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,16,0,0,0,0,0,0,5,14,0,0,0,21,0,0,1,0,0,0,86,88,62,20,8,1,0,0,0,0,1,1,0,1,1,3,0,0,8,79,4,0,0,47,34,0
0,0,0,5,0,0,0,0,0,2,0,100,157,1,7,2,0,0,0,0,0,0,0,2,31,8,66,0,13,7,24,2,0,0,3,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,16,0,0,0,0,0,0,11,14,0,0,0,23,2,0,0,0,0,0,69,73,73,27,13,0,0,0,0,0,1,2,0,2,0,7,0,0,5,48,9,0,0,71,38,0
0,0,0,2,1,0,0,0,0,4,0,71,203,0,5,4,0,0,0,0,0,0,0,7,29,17,52,0,12,5,27,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,12,0,0,0,0,0,0,12,12,0,0,0,22,0,0,0,0,0,0,83,95,79,9,9,0,0,0,0,0,5,2,0,3,3,3,0,0,8,79,9,0,0,52,47,0
0,0,0,4,2,0,0,0,0,2,0,113,61,0,10,9,0,0,0,0,0,0,0,3,11,15,50,0,10,3,84,9,0,0,3,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,0,0,0,0,0,0,5,14,0,0,0,22,1,0,0,0,0,0,14,53,140,21,9,0,0,0,0,0,1,3,0,2,0,1,0,0,3,80,12,0,0,44,38,0
0,0,0,8,2,0,0,0,0,2,0,67,97,0,6,5,0,0,0,0,0,0,0,7,21,16,63,0,7,3,99,11,1,0,3,112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70,10,0,0,0,0,0,0,10,11,0,0,0,16,1,0,0,0,0,0,22,32,168,17,11,0,0,0,0,0,0,3,0,2,4,3,0,0,7,48,9,0,0,40,32,0
0,0,0,12,0,0,0,0,0,0,0,97,71,0,7,6,0,0,0,0,0,0,0,1,23,17,74,0,9,3,129,11,1,0,6,101,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,46,9,0,0,0,0,0,0,3,15,0,0,0,18,2,0,0,0,0,1,26,48,113,7,13,0,0,1,0,0,1,0,0,1,1,2,0,0,8,58,6,0,0,56,46,0
0,0,0,8,2,0,0,0,0,2,0,116,74,0,11,5,0,0,0,0,0,0,0,8,29,17,47,0,6,6,132,8,1,0,4,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,10,0,0,0,0,0,0,12,8,0,0,0,14,0,0,0,0,0,0,17,53,106,17,4,0,1,0,0,0,5,2,0,3,1,3,0,0,8,37,4,0,0,48,45,0
0,0,0,9,1,0,0,0,0,1,0,109,96,0,5,5,0,0,0,0,0,0,0,2,21,17,54,0,13,3,107,13,1,0,6,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,21,0,0,0,0,0,0,7,8,0,0,0,16,0,0,0,0,0,0,17,35,120,12,10,0,0,0,0,0,2,2,0,4,1,0,0,0,20,55,2,1,0,39,52,0
0,0,0,6,2,0,0,0,1,1,1,104,123,0,1,9,0,0,0,0,0,0,0,6,29,10,65,0,13,5,4,1,0,1,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,18,0,0,0,0,0,0,10,17,0,0,0,32,1,0,0,0,0,0,39,96,168,15,8,0,0,0,0,0,0,0,0,0,4,1,0,0,10,47,6,0,0,2,14,0
0,0,0,5,1,0,0,1,0,1,0,114,158,0,13,4,0,0,0,0,0,0,0,5,25,17,82,0,9,2,7,0,1,0,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,14,0,0,0,0,0,0,7,12,0,0,0,32,2,0,0,0,0,0,44,84,132,26,9,0,0,0,0,0,2,1,0,2,1,3,0,0,9,52,8,0,0,1,11,0
0,0,0,10,1,0,0,0,0,1,0,170,110,1,6,5,1,0,0,0,0,0,0,8,46,12,44,0,15,3,5,1,0,0,2,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,0,0,0,0,0,0,7,9,0,0,0,18,0,0,0,0,0,1,66,61,188,15,12,0,0,0,0,0,1,2,0,4,0,4,0,0,9,46,4,0,0,1,11,0
0,0,0,10,0,0,0,0,0,0,0,125,149,0,1,6,0,0,0,0,0,0,0,8,33,13,73,0,11,5,5,0,0,0,4,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,14,0,0,0,0,0,0,4,11,0,0,0,33,1,0,0,0,0,0,48,62,137,36,9,0,0,0,0,0,0,1,0,1,0,4,1,0,4,60,9,0,0,1,12,0
0,0,0,8,2,0,0,0,0,2,0,106,82,0,3,5,0,0,0,0,0,0,0,2,44,24,71,1,15,8,4,1,1,0,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,19,0,0,0,0,0,0,12,8,0,0,0,24,2,0,0,0,0,0,50,57,208,41,10,0,0,0,0,0,1,2,0,1,2,9,0,0,7,44,9,0,0,4,17,0
0,1,0,8,1,0,0,0,0,1,0,131,114,0,5,3,0,0,0,0,0,0,0,11,37,26,61,0,6,4,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,7,15,0,0,0,27,0,0,0,0,0,0,37,93,150,13,15,0,0,0,0,0,2,3,0,0,0,6,0,0,4,44,10,0,0,67,49,0
0,0,1,6,2,0,0,0,0,1,0,81,87,1,6,7,0,0,0,1,0,0,0,15,34,11,100,1,10,9,81,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,17,0,0,0,0,0,1,8,14,0,0,0,21,1,0,0,0,0,0,52,85,142,21,5,0,0,0,0,1,1,2,0,3,1,3,0,0,8,75,10,0,0,38,38,1
0,0,0,11,3,0,0,0,0,3,0,105,82,0,5,5,0,0,0,0,0,0,0,13,52,12,80,0,13,7,70,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,14,0,0,0,0,0,0,4,5,0,0,1,28,0,0,0,0,0,0,52,82,141,12,9,0,0,0,0,0,1,2,0,1,1,1,0,0,16,50,8,0,0,66,25,0
0,0,0,12,0,0,0,0,0,0,1,99,88,0,5,3,0,0,0,0,0,0,0,4,56,22,73,0,11,9,54,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,0,0,0,0,0,0,9,12,0,0,0,22,0,0,0,0,0,0,53,77,144,21,16,0,0,0,0,0,2,5,0,1,1,4,0,0,8,63,10,0,0,43,54,0
0,0,0,9,3,0,0,1,0,1,0,95,110,0,7,10,0,0,0,0,0,0,0,5,33,20,63,0,9,2,58,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,14,0,0,0,0,0,0,3,17,0,0,0,30,2,0,0,0,0,0,44,69,158,15,10,0,0,0,1,0,1,1,0,1,1,3,0,0,11,51,9,0,0,44,78,0
0,0,0,8,3,0,0,0,0,4,0,106,17,0,11,13,0,0,0,0,0,0,0,5,22,11,78,0,20,5,7,2,0,0,3,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61,27,0,0,0,0,0,0,11,22,0,1,0,44,2,1,0,0,0,0,35,57,206,25,14,0,0,0,0,1,2,3,0,4,2,4,0,0,7,70,5,1,0,13,37,0
0,0,0,9,1,0,0,0,0,2,1,109,15,0,8,15,0,0,0,0,0,0,0,2,34,22,102,0,22,7,3,1,1,0,2,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,58,10,0,0,0,0,0,0,8,15,0,0,0,33,2,0,0,0,0,0,19,54,242,31,15,0,0,0,0,0,2,1,0,4,4,5,0,0,5,72,5,0,0,9,18,0
1,0,0,8,2,0,0,0,0,1,0,81,16,0,6,6,0,0,0,0,0,1,0,3,29,10,135,1,13,7,2,1,2,0,4,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16,2,0,0,0,0,0,17,16,0,0,0,20,1,0,0,0,0,0,39,66,242,11,16,0,0,0,0,0,2,3,0,5,1,8,0,0,8,62,7,0,0,13,24,0
0,0,0,11,3,0,0,0,0,1,0,72,22,0,4,4,0,0,0,1,0,1,1,6,46,12,103,0,19,4,3,1,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,12,0,0,0,1,1,0,12,11,0,0,0,22,1,0,0,0,0,0,40,58,284,44,11,0,0,0,0,0,3,2,1,3,1,3,0,0,3,47,4,0,0,13,13,0
0,0,1,10,1,0,0,0,0,1,0,88,5,1,8,11,1,0,0,0,0,0,0,3,30,12,81,0,5,6,10,1,2,0,7,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83,17,0,0,0,0,0,0,10,13,0,0,0,33,1,1,0,0,0,1,37,64,232,44,22,1,0,0,0,0,2,5,0,6,1,8,0,0,11,64,8,0,0,10,16,0
0,0,0,13,3,0,1,1,0,1,0,71,15,0,1,6,0,0,0,0,0,0,0,19,60,11,81,0,19,5,121,9,0,0,3,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,25,0,1,1,0,0,0,6,19,1,0,0,30,1,0,0,0,0,0,19,34,98,19,17,0,0,0,0,0,1,1,0,3,1,5,0,0,7,65,14,0,0,71,60,0
0,1,0,8,2,0,0,0,0,2,0,69,28,0,13,5,0,0,0,1,0,0,0,10,81,21,92,0,19,7,105,15,1,0,1,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,81,17,0,0,1,0,0,0,10,7,1,0,0,21,2,0,0,1,1,0,21,37,69,20,10,0,0,0,0,0,4,1,0,3,2,5,0,0,7,39,2,0,0,67,52,0
0,0,0,4,3,0,0,0,1,3,1,74,14,0,3,8,0,0,0,0,0,0,0,14,82,15,70,1,24,3,127,16,1,0,2,108,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,41,8,0,0,1,0,0,0,12,14,0,0,1,14,0,0,0,0,0,0,14,34,51,16,16,0,0,1,0,0,1,3,0,6,1,4,0,0,13,72,12,0,1,84,55,0
0,0,0,7,3,0,0,0,0,1,0,96,12,1,11,11,0,0,0,0,0,1,0,13,66,12,89,0,12,9,93,21,1,0,2,87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,11,0,0,0,0,0,0,8,4,1,0,0,28,0,1,0,1,0,0,16,18,87,16,6,0,0,0,0,0,2,5,1,3,1,4,0,0,5,66,6,0,0,70,76,0
0,0,0,3,1,0,0,0,0,3,0,109,38,0,13,3,0,1,0,0,0,0,1,13,84,10,70,1,12,9,106,11,1,0,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,11,0,0,1,0,0,0,7,13,0,1,0,26,0,0,0,0,0,0,13,47,82,13,15,0,0,0,0,0,1,2,0,3,1,6,0,0,5,52,11,0,0,56,56,0
0,1,0,17,1,0,0,0,0,2,0,109,131,0,7,7,0,0,0,0,0,0,0,0,1,17,87,0,18,6,51,3,1,0,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,18,0,0,0,0,1,0,7,10,0,0,0,25,1,0,0,0,0,0,9,32,131,35,8,1,1,0,0,1,2,2,1,2,1,3,0,0,5,49,8,0,0,45,37,0
1,0,0,6,1,0,1,0,1,1,0,125,113,0,9,6,0,0,0,0,0,0,0,0,1,17,51,0,18,8,60,3,1,0,4,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,13,1,0,0,0,0,0,13,17,1,0,0,15,1,0,1,1,0,0,15,40,164,15,11,0,0,0,0,0,1,3,0,4,1,7,0,0,11,62,12,0,0,52,32,0
0,0,1,14,1,0,0,0,0,2,0,99,119,1,12,12,0,0,0,0,0,0,0,0,0,9,77,0,16,6,48,4,1,0,3,96,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,67,24,0,0,0,0,0,0,14,16,0,0,0,32,0,0,0,0,0,0,11,38,117,15,12,0,0,0,0,0,5,3,0,1,2,2,1,0,9,73,9,0,0,43,32,0
0,0,0,10,1,0,0,0,0,0,0,110,138,0,7,6,0,0,0,0,0,0,0,0,0,11,101,1,15,11,46,6,0,0,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,11,0,0,0,0,0,0,9,15,0,0,0,16,0,0,0,0,0,0,12,46,161,15,10,0,0,0,0,0,2,1,0,1,3,3,0,0,9,50,10,0,0,25,38,0
0,0,0,12,1,0,0,0,0,1,1,112,124,0,6,6,0,0,0,0,0,0,0,0,0,7,91,0,25,1,47,2,1,0,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,17,0,0,0,0,0,0,10,9,0,0,0,17,1,0,0,0,0,0,13,34,110,15,21,0,0,0,0,0,2,3,0,2,0,1,0,0,2,61,7,0,0,45,62,0
0,0,0,12,0,0,0,0,0,3,0,132,91,0,5,3,0,0,0,0,0,0,0,17,52,19,60,0,11,1,150,11,0,0,6,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15,0,0,0,0,0,0,4,5,0,0,0,24,0,0,0,0,0,0,57,58,49,20,7,0,0,0,0,0,1,4,0,2,1,3,0,0,8,31,8,0,0,5,15,0
0,0,0,9,2,0,0,0,0,2,1,77,97,0,3,3,0,0,0,0,0,0,0,15,91,13,52,0,9,1,125,8,0,0,3,134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47,10,0,0,0,0,0,0,8,13,0,0,0,25,1,0,0,0,0,0,60,68,73,16,12,0,1,0,0,0,2,2,0,2,0,4,0,0,13,21,6,0,0,6,9,0
0,0,0,4,1,0,0,0,0,2,0,119,107,0,4,5,0,1,0,0,0,0,0,12,66,12,61,0,13,2,113,12,0,0,5,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,12,0,0,0,0,0,0,3,5,0,0,0,15,2,0,0,0,0,0,58,63,53,21,6,0,0,0,0,0,2,3,0,2,2,3,0,0,10,42,7,0,0,5,11,0
0,0,0,4,1,0,0,0,0,1,0,87,98,0,4,5,0,0,1,0,0,0,0,13,76,10,67,0,13,3,102,14,0,0,9,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,15,0,0,0,0,0,0,6,14,0,0,0,27,0,0,0,0,0,0,62,50,52,22,12,0,0,0,0,0,1,2,0,2,1,2,0,0,5,53,9,0,0,4,21,0
